f_x_sim,f_y_sim,f_z_sim,f_sp_sim,m_sp_sim,materialremoved_sim,a_x,a_y,a_z,a_sp,v_x,v_y,v_z,v_sp,pos_x,pos_y,pos_z,pos_sp
-0.72232205,-5.340816,7.9392695,26.506859,0.15720499,0.2443892,-2.382745,1.0896332,-23.7346,-2032024.5,1.0630332,0.10052631,-1.0302542,18286.953,5.0439615,321.38382,378.84113,1494626.2
127.595985,85.85488,68.24616,181.36151,0.84762985,5.1022444,-2.5367863,1.533157,-14.658005,1109527.4,-3.3930514,-3.6149945,-0.628461,-55434.277,25.934523,292.17905,381.6549,556876.56
-151.08249,-42.955837,63.94893,158.48097,0.8371117,3.608311,-0.08554978,-1.4080727,-17.241402,-357806.7,1.1667479,2.853343,0.063775524,48057.957,-13.565243,308.77475,380.2968,739257.4
-0.022413312,-144.89449,88.85459,206.09444,1.0076047,6.6007867,0.630188,-2.2164295,-1.3173378,-329483.06,3.007877,-1.0039932,0.034380596,53837.793,8.445037,323.8619,380.51904,636487.56
41.40454,24.584246,-0.9638792,17.153969,0.13221481,0.114346884,-1.0203925,4.756161,-12.263181,2809340.2,2.9674587,-0.41281512,-1.5279769,50849.465,6.7229137,315.00317,379.56546,2142411.5
97.11524,116.57546,48.255177,145.87926,0.71769744,3.1499538,-1.0541626,-1.2663412,-5.154024,1551822.8,-4.4318094,-5.74329,-1.6968837,-26135.053,21.014965,293.68726,379.211,803306.2
50.81977,50.0793,24.922392,57.9376,0.36798927,1.4831648,-1.9604982,-3.2947226,-12.549103,1928612.9,-1.8897626,-1.4192718,0.44750372,-155575.84,9.374118,298.09177,383.1301,421253.38
-20.920383,-63.7436,37.50225,91.67934,0.54911,2.081632,0.27701095,-1.7328185,8.613894,1616210.0,2.9837146,1.5520828,1.1653003,-9521.276,-15.497842,314.0622,379.1523,751091.56
-11.260211,-128.70639,53.642868,157.59084,0.8592985,3.5298493,-2.0551734,-3.0531015,-5.9437156,246013.31,4.375826,1.6581495,1.4818443,68546.47,-5.913922,319.48904,381.08557,1508177.1
-51.260914,73.79733,40.61191,118.57591,0.57061005,2.088777,-3.5893629,3.5534487,-8.86398,4499319.5,-1.4513867,1.3201828,0.37391713,-96662.89,3.2609253,276.06674,382.2482,609266.3
-98.240456,-32.742764,46.70621,132.29578,0.6712774,2.546089,-0.9509718,1.4010161,-9.751656,1047355.0,-1.0714157,1.7496847,0.14349476,-5110.467,-7.289073,305.3215,377.5485,1411914.8
-97.31217,-16.816746,36.145805,114.37422,0.58663666,1.7294667,1.448593,1.8026754,0.39027047,4184198.8,0.58284515,3.359952,0.15605602,-51056.66,-30.246122,289.42133,380.57495,565177.75
-45.986103,-133.45204,74.85499,201.91306,1.0135988,5.1267323,0.9853324,0.25452572,-3.1188426,3967955.8,3.7501929,0.83837706,-0.4551174,84132.49,-1.863049,309.05646,380.18314,1523950.6
-30.735638,-3.0380263,49.127094,121.471436,0.74960834,2.8249469,1.195322,2.9233885,-2.5951746,4499186.5,0.17281507,1.0340065,0.5013061,-3473.288,1.2795941,301.59885,379.42313,1102623.5
-83.00006,-26.673492,36.45294,100.80263,0.5369031,1.9294319,-1.744353,-0.17328066,-5.5199647,-133478.45,-2.2662158,2.0024815,-2.1076381,-10108.902,-13.83343,293.26663,379.23624,1264764.0
51.897896,-121.66059,68.84116,185.11067,0.9537051,4.408435,-3.668046,1.6935172,4.0122175,426219.1,2.9591496,-1.1128908,0.37443832,-56051.15,18.934692,311.75677,380.0008,1160391.5
-15.1843605,74.689255,15.952895,70.45942,0.37233654,1.0849133,0.1458789,1.0230645,-8.380814,1791683.5,-3.0372736,0.8364834,-1.6203837,-91568.984,-0.9982052,259.51862,382.05246,643250.44
-72.85781,68.759926,34.74616,104.214264,0.5541784,1.8043089,0.30459023,1.3117337,-0.8283912,2019561.5,-0.78630626,4.20543,-0.09098616,-8173.9824,-28.11328,291.8103,379.18768,-4763.6904
-93.36413,58.802315,57.05671,150.66747,0.733163,2.921759,0.55584985,-4.119477,-11.432936,955616.1,-2.539421,2.0094738,0.15336812,55158.633,-11.769465,287.7019,379.94055,417144.06
-5.685869,0.59394014,-6.459809,-35.54988,-0.10001544,-0.16599438,-4.5378504,2.274635,-5.4633846,715696.25,-2.7773523,1.5113829,-0.0929097,-89062.9,4.3563437,274.59784,379.58926,1286646.8
-26.20388,31.103033,52.035107,123.14632,0.6422676,2.9012601,-1.3201983,-2.34608,-32.38747,305959.9,-1.2468983,-0.34787658,-0.04009587,148685.73,0.9037846,310.28595,381.56702,600630.6
-7.2279844,-14.22851,50.110302,133.42804,0.6589579,2.8150318,-4.492044,-6.153648,-9.431119,842482.7,1.8993647,2.4031386,1.6741992,84149.51,1.9115072,293.44107,380.6599,454452.44
-27.209883,-26.446241,19.416668,51.429462,0.2817866,0.90288997,-0.2845405,-0.6072819,-7.932073,1393977.2,-0.669233,3.2472792,-1.2688632,31348.867,-31.127285,322.10767,378.99844,829243.2
-59.32212,-177.55795,61.253094,178.62367,0.9007979,4.0004797,-0.13753892,-2.295089,-16.460838,709340.3,5.10116,2.2545376,0.14958504,-20905.03,-13.736645,329.92596,381.73627,1142734.1
-12.249571,17.040628,17.275478,58.067337,0.29621127,0.9530723,-1.619185,-0.0406143,-10.293412,2640378.8,-2.6125398,-1.2214042,0.26831883,42743.758,-3.8260586,290.5739,380.54095,1425283.1
-69.69499,-114.88801,68.25416,156.34978,0.8267864,4.1468945,1.063932,-0.043448545,-9.372746,43823.875,2.8978808,0.5621387,0.06611031,13994.187,-3.9091303,323.50604,379.84793,535743.75
-30.679693,-88.39747,56.572422,132.56914,0.7033316,3.3475995,-0.32676044,-2.3486016,-2.4534953,1859782.6,2.4844866,0.7035434,-0.03265475,-49158.46,3.4412594,308.34122,379.51114,1425527.0
-16.8816,371.8484,89.12552,229.23192,1.2255015,5.164652,-1.4094833,-3.6682792,-30.139528,2028655.8,-9.115447,-0.2250349,-0.82354283,-38413.92,-3.551821,257.1859,379.5994,-378098.8
57.362366,-77.90121,43.98445,112.09363,0.6010286,2.8913407,-1.2778968,1.2186698,-16.316252,2154748.0,3.0035026,0.3490354,0.5208159,40729.027,-5.3061132,311.17706,380.9442,381815.06
-139.64275,108.06312,76.95872,197.2348,1.0315081,4.4469705,0.19997954,-4.0008397,-19.413265,1822373.0,-3.6021447,1.736777,0.9111115,-764.4156,-7.514993,288.1242,380.43576,847222.75
-7.21198,5.0594153,1.2535089,-12.542863,0.052227817,0.11421385,0.30368266,2.6236982,-13.958216,1632098.6,1.6709294,2.4696767,1.5577404,-45147.027,0.15965363,268.29468,383.7826,195587.5
7.6390142,14.828784,-11.94373,-39.635857,-0.12737569,-0.6738055,-2.1947172,-0.48298073,-32.73891,-969322.5,-3.3319728,1.5637631,-2.1523836,-39874.58,-11.652444,304.15155,379.95996,1175382.2
20.32079,11.650968,19.75617,48.499256,0.24982749,1.0394373,-2.8233848,-0.148055,-10.582365,4224508.0,-2.3135347,-1.6952591,-0.40795213,-44418.492,16.786152,292.21548,380.48276,1271933.4
-5.4160404,-209.64642,78.61498,205.42459,1.0448592,5.5079694,-4.5870643,-3.6969001,12.773761,1771568.0,5.151218,-0.83018446,-1.100498,100635.07,1.0444802,312.8605,378.3571,1934239.4
-29.642632,11.684844,12.081475,40.02411,0.22560667,0.03125062,-0.49117354,-1.1443776,0.59913516,3353171.2,-3.8829567,0.8971797,-1.2231013,-29419.703,-14.4505205,297.66467,379.82172,900148.56
-21.778206,35.89358,23.606323,65.5476,0.35351422,0.9745313,-0.043279808,4.078694,-5.2302747,3169995.8,-5.053221,0.88817525,-1.2365602,-58060.773,-8.539528,299.30765,378.20193,1514807.8
29.14239,17.761358,-14.696473,-54.316444,-0.20770767,-0.9286299,-2.1497033,0.15715116,-16.629404,2349015.2,-1.3786577,2.8497753,-3.2972753,-22330.824,-16.393757,304.74664,382.50177,359721.62
-12.1265955,41.369514,9.419251,25.076141,0.10097655,0.6153102,-2.3629282,0.7783965,-17.949976,1238748.0,-4.006572,-4.848934,-0.58537453,-17551.86,29.152573,300.02136,379.4517,2127015.0
-14.038763,-42.047077,43.472416,87.40582,0.6276363,2.1725926,-5.006653,-1.4612457,-8.16369,3364260.0,1.7512357,-0.6042961,0.07494527,40699.824,12.166715,317.41547,378.6406,1770804.2
-16.478037,-118.43287,57.11938,170.78958,0.858793,3.5395198,0.07532706,-0.7658721,-6.4874845,-475977.34,5.360184,0.5697584,-0.3758142,-4721.0244,-9.358081,310.94745,379.7933,1366737.2
18.569822,22.059404,-8.686475,-19.493378,-0.038231768,-0.41154167,0.67260724,0.65385014,-16.753328,1321338.1,-3.5930564,1.8418941,0.024798302,-69329.72,-11.641266,328.4011,378.7351,1847630.1
-0.97020394,7.1555552,5.035562,9.474174,0.12945783,0.3366988,1.1429092,-1.6478728,-8.971046,236137.81,-0.14926013,5.444122,1.0519354,-25979.66,-29.381706,317.85147,379.92828,781445.56
22.337582,-48.603687,50.02279,141.91873,0.72222865,2.4927392,1.1165206,-1.6532294,-14.694439,6157072.5,-0.34207264,-1.2177645,-0.91467017,94135.08,7.9151325,318.84985,382.12793,1097677.5
-106.24044,-49.777645,42.226265,116.672264,0.6137032,1.993281,-2.5540824,-3.0746007,-22.366468,2250594.2,0.0392417,2.1409276,0.58067316,-33487.88,-14.692234,299.03345,380.53992,1234789.2
15.622968,37.215546,8.383248,24.36866,0.14324486,0.45023182,-5.8421655,-1.7790959,-10.243392,-1036603.7,0.90464616,-4.690269,1.0340368,-12920.573,41.30879,290.8753,381.00586,1416315.6
39.487717,21.990702,17.037146,36.05699,0.19892246,0.4606084,-6.548427,-4.0753665,-16.748144,1965738.1,-0.0006203845,-5.6198735,-0.668617,-44478.64,38.176277,315.62543,381.75067,873533.3
-0.63200766,26.142004,-16.824135,-62.10479,-0.23224011,-0.47097942,-1.6816822,-1.1222378,-9.67945,100817.516,-4.920531,1.6377223,-0.8387233,22232.299,-9.027201,297.34576,378.9485,645134.6
-45.141468,-150.46208,73.98683,183.88748,0.99262947,4.285842,-1.0595126,-1.7933136,-6.836768,3370204.8,3.059381,0.6112296,-1.1242162,54441.855,-0.08796499,320.3143,379.8273,791741.8
57.782013,-109.60985,55.49749,157.03285,0.78783673,3.7397537,-6.0824428,-3.423952,-2.0910187,-1821918.0,3.5407953,-1.715728,0.17213544,45731.7,12.865659,317.8323,381.33484,1166397.5
219.34058,-152.75273,101.00558,239.34889,1.1966852,7.8616915,-4.723276,0.8517673,-3.6937387,2150945.8,3.2384245,-5.6935697,-0.20968972,78872.46,32.916306,322.92648,378.98508,804632.2
116.74648,65.4689,56.77346,165.09709,0.82534087,3.8434615,-4.4329734,-1.5389152,2.9090083,857328.25,-0.18991119,-4.8631425,1.5837418,50437.613,37.15307,312.61984,379.3234,714049.0
-10.177776,174.57628,53.62233,153.94872,0.8390643,2.8097916,-0.9934354,-3.5937696,-14.719985,1169237.0,-4.928136,-0.48931703,-0.4528048,-33976.547,-0.09081785,277.3989,380.27533,451453.25
7.6757364,-2.9206967,3.1216385,-6.648743,0.047943942,-0.31964228,-0.40568808,0.34225905,-16.874657,-519511.66,-0.7979546,3.73575,-0.31346288,-151367.39,-14.998213,296.2829,380.9567,629294.3
-73.48011,-84.17642,48.505203,104.8931,0.589343,2.483281,1.9939758,1.8857574,0.43667638,1869927.9,1.9232011,3.2411528,-0.8902943,-11043.78,4.3670673,306.51886,381.3661,639979.06
29.444685,-18.587353,16.057127,48.751106,0.24740128,0.7788038,-1.0467324,-3.8269355,-23.941118,2527576.0,0.12256463,0.9621827,0.571771,-17988.562,-13.720916,313.37793,379.99146,1623095.8
106.70305,19.660109,70.120575,179.36963,0.93317884,5.3035374,-3.4014475,0.9531521,-11.572253,-907661.25,0.39146543,-2.6309001,1.2076851,75711.125,16.360935,307.23694,380.04138,164441.56
24.585325,-46.351257,22.730053,69.061005,0.38590676,1.3484786,1.2659407,1.3086976,-36.0008,4439481.5,-1.7389945,-0.68162715,-0.6348087,-13446.692,3.9104257,314.4916,377.89774,2131672.5
19.017807,26.361029,0.19333969,7.1351237,0.064782135,-0.17160651,-0.77711797,-0.766001,7.877752,-249475.4,2.2644532,-1.5907711,-0.22231531,24050.893,9.099649,307.01462,379.10196,2161813.5
-12.430157,-126.89401,59.57522,150.06146,0.74802494,4.0547676,-3.7403662,-2.1348658,-9.673598,1673504.6,2.4772985,-0.49320862,-0.66254526,-25707.973,0.57761997,313.0178,379.3275,1192880.4
-253.40216,116.13108,83.977295,232.71692,1.216397,4.5916715,0.58899057,-1.796475,-3.6476939,-370557.75,-3.6028397,4.528943,-0.097863175,64128.78,-21.959026,282.56876,379.0818,295823.25
-92.46555,97.821945,35.98678,104.08259,0.5221104,1.6023816,-1.7423176,-3.6698685,-11.671498,628620.5,-3.633876,2.4430332,-0.4323286,-108198.42,-9.661355,277.786,381.0519,553852.56
-18.104565,5.3448195,2.405658,-3.8174596,0.013699525,0.00015439875,-1.0839175,-2.366756,-18.364086,1199842.8,-1.0340981,-0.64608955,-1.593042,-6445.1436,2.6650515,290.80176,380.311,1901982.9
-29.632387,-0.13529836,3.9663174,19.531616,0.082186036,-0.1754758,-1.535006,-0.7533478,-17.49213,4074826.5,-2.6046345,4.645447,-0.9118092,5794.588,-30.883333,298.34366,378.22357,631824.94
263.39154,63.62639,90.86077,234.60956,1.151484,6.946649,-4.786782,0.39263314,-0.6454854,1508849.0,-0.91898286,-6.746125,0.765651,-2969.7344,39.80025,302.63614,379.0624,651374.8
-3.5057597,16.130308,-15.504041,-57.314186,-0.17881986,-1.0177529,-2.0772903,-0.34063244,-21.604565,6650878.0,-1.2617027,0.9877314,-2.6473124,-6723.2627,5.607201,274.0483,383.26636,693794.7
79.56132,48.23359,33.78033,91.95511,0.41317856,1.8523952,0.6966254,0.9087256,-6.2366652,954005.94,-0.34062237,-4.5124035,0.13535675,-11864.13,18.271074,300.98062,379.46973,1612024.2
19.973953,7.442781,-6.596604,-10.766252,-0.07183627,-0.22339413,-2.9820545,0.89298767,-14.923985,1671611.6,-0.58599627,3.8821065,-1.0018313,17782.146,-24.963167,292.31857,380.42856,133960.5
35.633522,-81.359566,25.935759,96.51646,0.48669988,1.7070494,-4.700754,-7.0389967,-36.000404,-2296752.0,1.7374947,0.5614101,-0.6579164,14981.059,-1.6732858,319.73477,381.6354,1615662.9
-16.709557,5.3494735,28.533422,71.10358,0.3949424,1.465492,-4.7546377,-0.8896238,-18.449167,-402809.3,0.52976453,0.9130866,2.3024166,23619.46,19.10647,293.53857,381.17767,1215029.1
-177.16394,-99.472565,73.13559,188.61275,0.99017507,4.404795,-1.068223,-2.2957296,-2.0099952,-1879900.8,2.7980213,3.5144942,-0.048451107,1213.1025,-13.886577,315.67905,379.06403,1026537.1
38.06016,-39.814274,25.345549,78.39719,0.392645,1.2029717,2.4363735,-1.0612407,-18.486526,4403959.0,1.9383378,1.1738975,0.34297404,1731.002,-8.953032,342.9514,379.60788,1133822.4
5.792984,9.744056,-6.6190953,-15.39718,-0.05079136,-0.20664307,-1.3088998,-0.39194313,-16.497725,540112.44,-0.028591737,2.124552,-0.93407786,-3258.1787,-8.246572,295.88406,380.39798,1035731.4
15.872478,7.62289,-5.771313,-25.754509,-0.0751544,-0.33352372,-1.9811277,-2.6040215,-23.937435,628357.06,-0.18909661,1.3315352,-2.670223,-76669.97,-1.4323654,285.72214,382.90768,304072.56
-11.463993,19.052492,3.6119225,12.752257,0.068576835,0.051593445,-0.34280035,-0.6603704,-20.73571,478520.47,-4.4517446,2.532046,-1.0236956,-17231.848,-19.22366,303.33798,378.782,1206279.8
19.013044,5.4626384,1.9539293,9.767684,0.06736215,0.31942025,-0.08022929,0.69099313,6.5694513,1072726.2,0.67102504,-0.7699908,-0.105238885,-123735.44,10.802427,289.99573,381.30832,1057419.6
-3.086238,18.25099,24.16353,59.719547,0.36337313,1.3793061,-6.0318747,-1.2059155,-44.33749,2566842.0,-1.1977161,-1.1949943,-0.40707666,-21193.139,14.659363,285.5286,383.454,1421501.2
32.335503,16.991209,-8.76669,-26.981285,-0.11329172,-0.57175994,-0.20660506,0.94276184,-19.054907,2691420.5,-0.8434453,5.0182343,0.7944374,-51250.16,-27.668934,293.1262,379.9828,614730.1
-19.424038,-23.273914,18.690477,58.51769,0.34940246,1.1890062,-5.8716497,1.3400005,-4.527437,1261084.8,-1.4904988,0.077590324,0.9009416,-85779.21,2.939226,305.83713,380.0231,1943255.2
33.534,-69.36269,40.02818,110.46728,0.589188,2.4747148,1.4735811,-3.5207028,-3.7795835,1569614.1,4.1223645,-0.46922186,-0.039483797,-58092.555,2.423029,331.80884,382.48917,829860.7
-7.8875866,27.46787,9.747331,40.403328,0.25033605,0.29734567,-2.0655272,-2.332068,-15.361063,-1507447.2,-0.67229193,-3.5877857,-1.7286979,70959.87,28.049034,307.35703,380.56082,1536735.1
-97.05029,88.46657,52.9715,143.3465,0.69756293,2.0445569,-1.5784599,4.2461963,4.609253,104724.23,-2.4330723,2.6153188,-1.4391783,-34644.035,-18.52703,303.30594,380.67407,390977.7
9.825404,14.606385,-1.9423605,-20.79509,-0.081256725,-0.05957935,-0.3813504,-2.8859012,-2.728549,-2211375.2,-3.2897284,0.4929938,-1.6748757,14733.558,-4.8244405,322.36,380.14584,1485250.4
64.626236,-60.166912,31.583061,79.992004,0.4185382,1.5341653,0.7256965,-6.804068,-3.9502938,-2150090.5,2.9887104,0.07272012,0.10453883,70960.93,3.7593741,337.0267,381.76828,933246.2
-60.01469,-29.86775,43.81065,131.5718,0.6399368,2.4262283,-3.0832865,-0.77687234,2.0877914,2704058.5,1.0174873,1.8595585,0.096149,27455.799,-12.039034,298.91223,379.77,1233863.2
142.63312,-38.062332,50.28593,145.88881,0.78163666,3.4088006,1.0334058,1.2086695,5.650085,1020898.9,4.728465,-3.9465168,-0.3093625,72039.414,16.617525,318.97934,380.54855,937705.9
-1.6357527,7.759147,15.906219,59.9356,0.37982795,1.5637902,0.069838434,-0.094844155,-8.817142,-377620.25,0.69163907,2.1221244,0.28978935,-32531.66,-9.222131,307.71198,382.2044,720994.75
6.3913746,21.061583,-5.5817914,-15.613313,0.0023187634,-0.13918135,-0.83760625,2.6013234,-20.963278,1601305.0,-1.8232459,-1.2112138,-0.4412062,-34318.773,-2.038496,304.93808,379.20285,2003055.9
-28.147858,-29.716644,12.587188,33.509365,0.17402092,0.5442352,-0.64554244,1.4275194,-6.67227,753582.4,-0.17285775,3.831792,-0.56725293,-35927.5,-19.89307,294.9382,380.4139,428895.44
21.16463,-66.313,62.133583,154.74347,0.81994915,4.2818427,2.6298137,-4.691482,-8.030877,-671817.25,1.365245,-0.33586735,-0.7592647,126380.56,-10.492968,307.35886,380.05325,735743.56
-21.516924,-74.68236,33.3095,90.78529,0.52861226,1.714708,-0.7997776,-3.1431887,-19.717379,-1120934.1,1.4777212,2.89642,-1.251402,15555.994,-14.566051,311.20383,380.35413,1016108.6
-69.86749,-33.934536,13.861964,45.199215,0.34075397,0.9375887,-2.1564474,3.0432281,-11.894099,640517.8,-1.4358042,-0.12034153,0.06685996,-139763.27,-3.3419669,285.63113,378.9974,2825536.5
-7.700309,28.891954,-0.18900742,-5.6837087,-0.0070870286,-0.2771928,-2.7459443,-3.3032053,2.3090403,583200.1,-1.71981,-5.2831664,-0.88911265,21361.533,22.394371,297.065,378.32837,2331004.5
-153.49033,-60.58251,55.82118,164.30627,0.8615206,3.1101522,1.1633887,1.7488949,-10.657699,2315495.5,0.09184232,2.2670453,-0.31834632,2860.214,-20.784521,311.8971,379.7782,942727.1
31.920736,-108.22557,36.086445,102.65561,0.5148465,2.4881604,2.6992319,-2.6480486,-17.215233,350944.56,2.5663207,0.22824088,-0.35879108,82421.25,-2.6298695,321.63092,381.18027,618592.94
-6.341588,43.238937,37.784027,91.75069,0.50017995,1.994771,-2.827845,-2.0281384,-14.420318,1260088.8,-1.8533016,0.2553744,-1.0275598,-31353.992,-0.0860251,296.97943,381.02817,801326.75
-155.35876,70.87948,52.32236,171.54854,0.8813018,2.4829144,0.4241528,0.6925091,-12.450645,1763777.6,-2.5621567,1.4825952,-0.78358394,49993.938,-6.9701614,290.60086,379.87582,1161694.0
5.1478777,-105.259796,49.367893,149.1231,0.7650217,3.1201918,-2.7410243,-2.0145445,-8.831279,4280099.5,1.822045,0.2804084,-0.18976197,-29495.543,16.621765,323.7867,380.11053,1139109.5
-36.007717,-11.587079,12.445172,25.834946,0.15696281,0.47447124,-2.4174805,-0.46178156,-13.056056,-1593264.0,-1.8975943,4.4176254,0.38726577,8084.66,-27.62777,308.34326,379.52344,1187933.9
22.382977,-95.32,42.111244,139.16327,0.7333076,2.7371156,-2.4420238,-1.9283602,-5.784176,1900901.5,3.577333,0.21300873,0.17417857,-61553.08,-11.177465,323.12778,379.2105,1360805.6
-72.95112,169.74414,57.103653,132.54451,0.72840863,2.4205122,-2.8932996,-1.1107897,-16.650684,-1339418.6,-2.9517784,3.026143,0.1617091,-56440.582,-18.24666,248.5569,377.9825,233731.44
-44.472973,-52.91043,66.37065,173.12442,0.84961224,4.2265897,-0.13111383,-2.0165575,-2.6367798,715386.2,0.23345831,0.13014376,0.7658085,-13781.55,1.7373425,302.7749,380.5594,1178823.2
212.16486,103.44533,80.12,195.23373,0.9811531,5.6535354,-8.416491,-2.4067254,-22.625051,318473.44,-3.2639918,-6.415369,0.5004137,25662.453,34.06652,302.05615,379.839,465988.0
0.3375339,38.620304,-3.5235183,-19.719269,-0.0127529865,-0.3591332,0.62146586,-0.81445754,-25.010637,-975657.44,-5.305459,-3.3700106,0.20558518,-56929.07,19.57691,295.1595,379.80505,1395575.1
108.521194,-89.102905,67.79262,180.65053,0.9412034,5.028826,-1.0024154,-0.9808193,-2.7685943,4631800.5,2.1121435,-2.4712007,-0.107095025,7710.5474,13.610255,311.3211,380.33698,773742.4
13.432012,40.514694,-0.8964468,-1.5900427,0.10173812,-0.038920023,-3.8608174,0.94030464,-24.465927,1136554.8,0.8792212,-0.96108437,0.24134263,-34592.12,11.734417,265.08893,384.03796,560775.8
-120.68067,-48.8939,59.634296,134.62311,0.7521851,3.03065,-0.9608451,0.6060729,-13.0820875,2483754.2,0.03394221,2.241255,1.5110358,99.16696,-18.022068,301.19067,379.84192,1158137.5
120.391014,42.108948,50.60214,131.69942,0.69813085,3.6820154,-4.554518,0.40172267,-14.558051,951543.44,-0.15120144,-3.9120271,-0.5144187,-27351.965,21.93028,303.75775,379.75662,958752.94
25.161844,20.460741,20.74386,69.6939,0.31520152,0.80611455,-2.8543618,0.2928807,5.7774167,491030.88,1.2995119,-3.188638,0.30046687,1907.6323,31.692488,322.0221,380.24823,836048.25
-123.1058,-17.925123,35.2268,93.83748,0.55743647,1.808468,-2.1786728,3.2494683,-2.9732423,3371532.2,-3.0217476,3.4676414,0.7298223,11533.876,-12.039543,286.23743,380.02298,878638.0
-57.396393,95.05613,67.604454,177.16249,0.89150625,3.9614847,0.9900331,-2.3005853,-9.7891,-310416.6,-3.113513,0.61401117,-0.99276847,30897.398,-1.8511705,288.44373,379.98975,735081.56
88.52863,22.980776,63.970783,167.59105,0.81632704,4.527862,-2.393197,-2.6806078,-17.836918,216148.73,-0.67967814,-2.485865,-0.47514334,19315.156,13.318298,303.51364,380.713,654656.0
-24.505081,1.9768232,31.441898,77.83284,0.43492493,1.898706,-0.2485754,2.1836607,-11.463227,4070570.2,0.82899016,3.461554,1.5249931,-22582.902,-24.34019,300.16092,380.1579,637007.4
9.839292,-1.0404307,17.804897,49.63396,0.25175864,0.56948984,-4.174475,-2.5208542,-10.677537,1914886.1,1.7306068,-1.1824361,-1.1266239,-94363.31,15.35784,298.0378,380.9919,1382423.8
